name,type,expr,t_ref,reason,our_count
P6829,pun,a*!b*!c*!d+!a*c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,11
P6830,pdn,!a*!b*!d+!a*!c*d+a*c*d+!a*b*c,9,suboptimal,14
P6830,pun,!a*!b*!d+!a*!c*d+a*c*d+!a*b*c,9,suboptimal,16
P6831,pdn,!a*c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,9
P6831,pun,!a*c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,9
P6832,pdn,a*c*d+!c*!d+!a*!c+!a*b,7,suboptimal,9
P6833,pdn,a*!c*!d+!a*!c*d+a*c*d+!a*b,8,suboptimal,13
P6833,pun,a*!c*!d+!a*!c*d+a*c*d+!a*b,8,suboptimal,11
P6834,pdn,b*!c*!d+a*c*d+!a*!c+!a*b,8,suboptimal,10
P6834,pun,b*!c*!d+a*c*d+!a*!c+!a*b,8,suboptimal,11
P6835,pdn,b*!c*!d+!a*!c*d+a*c*d+!a*b,7,suboptimal,11
P6835,pun,b*!c*!d+!a*!c*d+a*c*d+!a*b,7,suboptimal,9
P6836,pdn,!b*!c*!d+a*!c*!d+!a*!c*d+a*c*d+!a*b*c,9,suboptimal,11
P6836,pun,!b*!c*!d+a*!c*!d+!a*!c*d+a*c*d+!a*b*c,9,suboptimal,11
P6837,pdn,a*!c*!d+!a*!c*d+a*c*d+!a*b*c,9,suboptimal,11
P6838,pdn,a*b*!c*!d+!a*!c*d+a*c*d+!a*!b*!c+!a*b*c,10,suboptimal,15
P6838,pun,a*b*!c*!d+!a*!c*d+a*c*d+!a*!b*!c+!a*b*c,10,suboptimal,11
P6839,pdn,a*b*!c*!d+!a*!c*d+a*c*d+!a*b*c,8,suboptimal,10
P6839,pun,a*b*!c*!d+!a*!c*d+a*c*d+!a*b*c,8,suboptimal,10
P6840,pdn,!b*!c*!d+a*c*d+!a*!c+!a*b,8,suboptimal,9
P6840,pun,!b*!c*!d+a*c*d+!a*!c+!a*b,8,suboptimal,10
P6841,pun,a*!b*!c*!d+!a*!c*d+a*c*d+!a*b,9,suboptimal,11
P6843,pun,!a*!c*d+a*c*d+!a*b,6,suboptimal,7
P6844,pdn,!b*!c*!d+!a*!c*d+a*c*d+!a*b*c,9,suboptimal,17
P6844,pun,!b*!c*!d+!a*!c*d+a*c*d+!a*b*c,9,suboptimal,10
P6845,pun,a*!b*!c*!d+!a*!c*d+a*c*d+!a*b*c,10,suboptimal,15
P6846,pdn,!a*!c*d+a*c*d+!a*!b*!c+!a*b*c,8,suboptimal,9
P6846,pun,!a*!c*d+a*c*d+!a*!b*!c+!a*b*c,8,suboptimal,11
P6847,pun,!a*!c*d+a*c*d+!a*b*c,7,suboptimal,10
P6848,pdn,a*c*d+!a*b*d+!c*!d+!b*!d+!a*!c,8,suboptimal,10
P6848,pun,a*c*d+!a*b*d+!c*!d+!b*!d+!a*!c,8,suboptimal,12
P6849,pdn,a*!c*!d+!b*c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,14
P6849,pun,a*!c*!d+!b*c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,16
P6850,pdn,b*!c*!d+!b*c*!d+b*c*d+a*!b*c+!a*!c,9,suboptimal,12
P6850,pun,b*!c*!d+!b*c*!d+b*c*d+a*!b*c+!a*!c,9,suboptimal,11
P6851,pdn,b*!c*!d+!b*c*!d+!a*!c*d+b*c*d+a*c*d,9,suboptimal,11
P6851,pun,b*!c*!d+!b*c*!d+!a*!c*d+b*c*d+a*c*d,9,suboptimal,16
P6854,pdn,a*b*!c*!d+!a*!b*!d+!a*!c*d+b*c*d+a*!b*c,10,suboptimal,20
P6854,pun,a*b*!c*!d+!a*!b*!d+!a*!c*d+b*c*d+a*!b*c,10,failed,
P6855,pdn,a*b*!c*!d+!b*c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,12
P6855,pun,a*b*!c*!d+!b*c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,13
P6856,pun,b*c*d+a*c*d+!b*!d+!a*!c,8,suboptimal,10
P6857,pdn,!b*c*!d+a*!b*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,19
P6857,pun,!b*c*!d+a*!b*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,10,failed,
P6858,pdn,!b*c*!d+b*c*d+a*!b*c+!a*!c,8,suboptimal,10
P6858,pun,!b*c*!d+b*c*d+a*!b*c+!a*!c,8,suboptimal,10
P6859,pdn,!b*c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,9,suboptimal,16
P6859,pun,!b*c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,9,suboptimal,10
P6862,pdn,!a*!b*!d+!a*!c*d+b*c*d+a*!b*c,8,suboptimal,15
P6862,pun,!a*!b*!d+!a*!c*d+b*c*d+a*!b*c,8,suboptimal,12
P6863,pdn,!b*c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,14
P6863,pun,!b*c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,11
P6864,pdn,b*c*d+a*!b*c+!c*!d+!a*!c,8,suboptimal,12
P6864,pun,b*c*d+a*!b*c+!c*!d+!a*!c,8,suboptimal,10
P6865,pdn,b*!c*!d+a*!b*!d+!a*!c*d+b*c*d+a*c*d,9,suboptimal,16
P6865,pun,b*!c*!d+a*!b*!d+!a*!c*d+b*c*d+a*c*d,9,suboptimal,13
P6866,pdn,b*!c*!d+b*c*d+a*!b*c+!a*!c,8,suboptimal,15
P6866,pun,b*!c*!d+b*c*d+a*!b*c+!a*!c,8,suboptimal,14
P6867,pdn,b*!c*!d+!a*!c*d+b*c*d+a*!b*c,9,suboptimal,14
P6867,pun,b*!c*!d+!a*!c*d+b*c*d+a*!b*c,9,suboptimal,12
P6868,pdn,!b*!c*!d+a*!c*!d+!a*!c*d+b*c*d+a*!b*c,9,suboptimal,13
P6868,pun,!b*!c*!d+a*!c*!d+!a*!c*d+b*c*d+a*!b*c,9,suboptimal,15
P6869,pdn,a*!c*!d+!a*!c*d+b*c*d+a*!b*c,8,suboptimal,11
P6869,pun,a*!c*!d+!a*!c*d+b*c*d+a*!b*c,8,suboptimal,11
P6870,pdn,a*b*!c*!d+b*c*d+!a*b*d+!a*!b*!c+a*!b*c,10,suboptimal,16
P6870,pun,a*b*!c*!d+b*c*d+!a*b*d+!a*!b*!c+a*!b*c,10,suboptimal,13
P6871,pdn,a*b*!c*!d+!a*!c*d+b*c*d+a*!b*c,9,suboptimal,15
P6871,pun,a*b*!c*!d+!a*!c*d+b*c*d+a*!b*c,9,suboptimal,14
P6872,pun,a*!b*!d+b*c*d+a*c*d+!a*!c,8,suboptimal,9
P6873,pdn,a*!b*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,9,suboptimal,10
P6873,pun,a*!b*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,9,suboptimal,12
P6874,pdn,b*c*d+a*!b*c+!a*!c,7,suboptimal,11
P6874,pun,b*c*d+a*!b*c+!a*!c,7,suboptimal,8
P6875,pdn,!a*!c*d+b*c*d+!a*b*!c+a*!b*c,8,suboptimal,10
P6875,pun,!a*!c*d+b*c*d+!a*b*!c+a*!b*c,8,suboptimal,9
P6876,pdn,!b*!c*!d+!a*!c*d+b*c*d+a*!b*c,8,suboptimal,14
P6876,pun,!b*!c*!d+!a*!c*d+b*c*d+a*!b*c,8,suboptimal,11
P6877,pdn,a*!b*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,10
P6877,pun,a*!b*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,14
P6878,pdn,b*c*d+!a*b*d+!a*!b*!c+a*!b*c,7,suboptimal,11
P6879,pdn,!a*!c*d+b*c*d+a*!b*c,7,suboptimal,9
P6879,pun,!a*!c*d+b*c*d+a*!b*c,7,suboptimal,9
P6880,pdn,!a*!b*!d+a*c*d+!a*b*d+!c*!d+!a*!c,9,suboptimal,10
P6880,pun,!a*!b*!d+a*c*d+!a*b*d+!c*!d+!a*!c,9,suboptimal,10
P6881,pdn,!a*!b*c*!d+a*!c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,16
P6881,pun,!a*!b*c*!d+a*!c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,11
P6882,pdn,b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!c,9,suboptimal,10
P6882,pun,b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!c,9,suboptimal,10
P6883,pdn,!a*!b*c*!d+b*!c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,16
P6883,pun,!a*!b*c*!d+b*!c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,12
P6884,pdn,a*!c*!d+!a*!b*!d+!a*!c*d+a*c*d+!a*b*d,9,suboptimal,18
P6885,pdn,!a*!b*c*!d+a*!c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,11
P6885,pun,!a*!b*c*!d+a*!c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,11
P6886,pdn,a*b*!c*!d+!a*!b*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,11
P6886,pun,a*b*!c*!d+!a*!b*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,11
P6887,pdn,a*b*!c*!d+!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,12
P6887,pun,a*b*!c*!d+!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,20
P6888,pdn,!b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!c,9,suboptimal,12
P6888,pun,!b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!c,9,suboptimal,11
P6889,pdn,a*!b*!c*!d+!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,11,failed,
P6889,pun,a*!b*!c*!d+!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,11,suboptimal,18
P6890,pdn,!a*!b*!d+b*c*d+a*c*d+!a*!c,8,suboptimal,9
P6890,pun,!a*!b*!d+b*c*d+a*c*d+!a*!c,8,suboptimal,14
P6891,pdn,!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,14
P6891,pun,!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,15
P6892,pdn,!b*!c*!d+!a*!b*!d+!a*!c*d+a*c*d+!a*b*d,9,suboptimal,11
P6893,pdn,a*!b*!c*!d+!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,15
P6893,pun,a*!b*!c*!d+!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d,10,suboptimal,14
P6894,pun,!a*!b*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,14
P6895,pdn,!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d,9,suboptimal,14
P6895,pun,!a*!b*c*!d+!a*!c*d+b*c*d+a*c*d,9,suboptimal,10
P6896,pdn,a*c*d+!a*b*d+!c*!d+!a*!c,7,suboptimal,11
P6896,pun,a*c*d+!a*b*d+!c*!d+!a*!c,7,suboptimal,8
P6897,pdn,a*!c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,8,suboptimal,11
P6897,pun,a*!c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,8,suboptimal,13
P6898,pdn,b*!c*!d+b*c*d+a*c*d+!a*!c,7,suboptimal,9
P6898,pun,b*!c*!d+b*c*d+a*c*d+!a*!c,7,suboptimal,9
P6899,pdn,b*!c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,9
P6899,pun,b*!c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,9
P6900,pdn,!b*!c*!d+a*!c*!d+!a*!c*d+a*c*d+!a*b*d,8,suboptimal,11
P6900,pun,!b*!c*!d+a*!c*!d+!a*!c*d+a*c*d+!a*b*d,8,suboptimal,9
P6901,pdn,a*!c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,9
P6901,pun,a*!c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,15
P6902,pdn,a*b*!c*!d+a*c*d+!a*b*d+!a*!b*!c,9,suboptimal,10
P6902,pun,a*b*!c*!d+a*c*d+!a*b*d+!a*!b*!c,9,suboptimal,10
P6903,pdn,a*b*!c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,11
P6903,pun,a*b*!c*!d+!a*!c*d+b*c*d+a*c*d,8,suboptimal,12
P6904,pdn,!b*!c*!d+b*c*d+a*c*d+!a*!c,8,suboptimal,9
P6904,pun,!b*!c*!d+b*c*d+a*c*d+!a*!c,8,suboptimal,9
P6905,pdn,a*!b*!c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,9,suboptimal,13
P6905,pun,a*!b*!c*!d+!a*!c*d+b*c*d+a*c*d+!a*b*!c,9,suboptimal,19
P6906,pun,b*c*d+a*c*d+!a*!c,6,suboptimal,7
P6907,pdn,!a*!c*d+b*c*d+a*c*d+!a*b*!c,7,suboptimal,8
P6907,pun,!a*!c*d+b*c*d+a*c*d+!a*b*!c,7,suboptimal,9
P6908,pdn,!b*!c*!d+!a*!c*d+a*c*d+!a*b*d,8,suboptimal,12
P6908,pun,!b*!c*!d+!a*!c*d+a*c*d+!a*b*d,8,suboptimal,9
P6909,pdn,a*!b*!c*!d+!a*!c*d+b*c*d+a*c*d,9,suboptimal,10
P6909,pun,a*!b*!c*!d+!a*!c*d+b*c*d+a*c*d,9,suboptimal,11
P6910,pun,a*c*d+!a*b*d+!a*!b*!c,7,suboptimal,8
P6911,pdn,!a*!c*d+b*c*d+a*c*d,6,suboptimal,8
P7088,pdn,a*c*d+!c*!d+!a*b,7,suboptimal,12
P7088,pun,a*c*d+!c*!d+!a*b,7,suboptimal,8
P7089,pdn,a*!c*!d+a*c*d+!a*b,7,suboptimal,8
P7089,pun,a*!c*!d+a*c*d+!a*b,7,suboptimal,9
P7090,pdn,b*!c*!d+!a*!c*!d+a*c*d+!a*b,8,suboptimal,13
P7090,pun,b*!c*!d+!a*!c*!d+a*c*d+!a*b,8,suboptimal,11
P7091,pdn,b*!c*!d+a*c*d+!a*b,7,suboptimal,9
P7092,pdn,!b*!c*!d+a*!c*!d+a*c*d+!a*b*d+!a*b*c,10,suboptimal,15
P7092,pun,!b*!c*!d+a*!c*!d+a*c*d+!a*b*d+!a*b*c,10,suboptimal,11
P7093,pdn,a*!c*!d+a*c*d+!a*b*d+!a*b*c,8,suboptimal,11
P7093,pun,a*!c*!d+a*c*d+!a*b*d+!a*b*c,8,suboptimal,12
P7094,pdn,!a*!b*!c*!d+a*b*!c*!d+a*c*d+!a*b*d+!a*b*c,10,failed,
P7094,pun,!a*!b*!c*!d+a*b*!c*!d+a*c*d+!a*b*d+!a*b*c,10,failed,
P7095,pdn,a*b*!c*!d+a*c*d+!a*b*d+!a*b*c,9,suboptimal,12
P7096,pdn,!b*!c*!d+a*c*d+!a*b,8,suboptimal,10
P7096,pun,!b*!c*!d+a*c*d+!a*b,8,suboptimal,9
P7097,pdn,a*!b*!c*!d+a*c*d+!a*b,8,suboptimal,11
P7098,pdn,!a*!c*!d+a*c*d+!a*b,7,suboptimal,9
P7099,pdn,a*c*d+!a*b,5,suboptimal,8
P7099,pun,a*c*d+!a*b,5,suboptimal,7
P7100,pdn,!b*!c*!d+a*c*d+!a*b*d+!a*b*c,9,suboptimal,15
P7100,pun,!b*!c*!d+a*c*d+!a*b*d+!a*b*c,9,suboptimal,15
P7101,pdn,a*!b*!c*!d+a*c*d+!a*b*d+!a*b*c,9,suboptimal,10
P7101,pun,a*!b*!c*!d+a*c*d+!a*b*d+!a*b*c,9,suboptimal,12
P7102,pdn,!a*!b*!c*!d+a*c*d+!a*b*d+!a*b*c,9,suboptimal,11
P7102,pun,!a*!b*!c*!d+a*c*d+!a*b*d+!a*b*c,9,suboptimal,14
P7103,pdn,a*c*d+!a*b*d+!a*b*c,6,suboptimal,8
P7103,pun,a*c*d+!a*b*d+!a*b*c,6,suboptimal,8
P7121,pdn,b*!c*!d+a*!b*!d+b*c*d+a*c*d+!a*b*!c,8,suboptimal,11
P7121,pun,b*!c*!d+a*!b*!d+b*c*d+a*c*d+!a*b*!c,8,suboptimal,13
P7122,pdn,b*!c*!d+!a*!c*!d+b*c*d+!a*b*d+a*!b*c,9,suboptimal,12
P7122,pun,b*!c*!d+!a*!c*!d+b*c*d+!a*b*d+a*!b*c,9,suboptimal,11
P7123,pdn,b*!c*!d+b*c*d+!a*b*d+a*!b*c,8,suboptimal,11
P7123,pun,b*!c*!d+b*c*d+!a*b*d+a*!b*c,8,suboptimal,11
P7126,pdn,!a*!b*!c*!d+a*b*!c*!d+b*c*d+!a*b*d+a*!b*c,10,suboptimal,18
P7126,pun,!a*!b*!c*!d+a*b*!c*!d+b*c*d+!a*b*d+a*!b*c,10,suboptimal,19
P7127,pdn,a*b*!c*!d+b*c*d+!a*b*d+a*!b*c,8,suboptimal,11
P7127,pun,a*b*!c*!d+b*c*d+!a*b*d+a*!b*c,8,suboptimal,9
P7129,pdn,a*!b*!d+b*c*d+a*c*d+!a*b*!c,8,suboptimal,11
P7130,pdn,!a*!c*!d+b*c*d+!a*b*d+a*!b*c,8,suboptimal,10
P7130,pun,!a*!c*!d+b*c*d+!a*b*d+a*!b*c,8,suboptimal,13
P7131,pdn,b*c*d+!a*b*!c+a*!b*c,7,suboptimal,8
P7134,pdn,!a*!b*!c*!d+b*c*d+!a*b*d+a*!b*c,8,suboptimal,10
P7134,pun,!a*!b*!c*!d+b*c*d+!a*b*d+a*!b*c,8,suboptimal,12
P7135,pdn,b*c*d+!a*b*d+a*!b*c,6,suboptimal,7
P7136,pun,!a*!b*!d+a*c*d+!a*b*d+!c*!d,8,suboptimal,9
P7137,pdn,!a*!b*c*!d+a*!c*!d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,12
P7137,pun,!a*!b*c*!d+a*!c*!d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,14
P7138,pun,b*!c*!d+!a*!b*!d+a*c*d+!a*b*d,9,suboptimal,11
P7139,pdn,!a*!b*c*!d+b*!c*!d+a*c*d+!a*b*d,9,suboptimal,10
P7139,pun,!a*!b*c*!d+b*!c*!d+a*c*d+!a*b*d,9,suboptimal,11
P7141,pun,!a*!b*c*!d+a*!c*!d+a*c*d+!a*b*d,9,suboptimal,13
P7142,pun,a*b*!c*!d+!a*!b*!d+a*c*d+!a*b*d,9,suboptimal,10
P7143,pdn,a*b*!c*!d+!a*!b*c*!d+a*c*d+!a*b*d,9,suboptimal,10
P7143,pun,a*b*!c*!d+!a*!b*c*!d+a*c*d+!a*b*d,9,suboptimal,10
P7144,pdn,!b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*b*!c,9,suboptimal,10
P7144,pun,!b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*b*!c,9,suboptimal,10
P7145,pdn,a*!b*!c*!d+!a*!b*c*!d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,14
P7145,pun,a*!b*!c*!d+!a*!b*c*!d+b*c*d+a*c*d+!a*b*!c,10,suboptimal,14
P7146,pun,!a*!c*!d+!a*!b*!d+a*c*d+!a*b*d,8,suboptimal,11
P7147,pdn,!a*!b*c*!d+b*c*d+a*c*d+!a*b*!c,8,failed,
P7147,pun,!a*!b*c*!d+b*c*d+a*c*d+!a*b*!c,8,suboptimal,11
P7148,pdn,!b*!c*!d+!a*!b*!d+a*c*d+!a*b*d,8,suboptimal,10
P7149,pdn,a*!b*!c*!d+!a*!b*c*!d+a*c*d+!a*b*d,9,suboptimal,10
P7149,pun,a*!b*!c*!d+!a*!b*c*!d+a*c*d+!a*b*d,9,suboptimal,10
P7150,pun,!a*!b*!d+a*c*d+!a*b*d,7,suboptimal,8
P7151,pdn,!a*!b*c*!d+a*c*d+!a*b*d,7,suboptimal,8
P7151,pun,!a*!b*c*!d+a*c*d+!a*b*d,7,suboptimal,9
P7152,pdn,a*c*d+!a*b*d+!c*!d,7,suboptimal,12
P7152,pun,a*c*d+!a*b*d+!c*!d,7,suboptimal,10
P7153,pdn,a*!c*!d+b*c*d+a*c*d+!a*b*!c,7,suboptimal,8
P7154,pdn,b*!c*!d+!a*!c*!d+a*c*d+!a*b*d,8,suboptimal,10
P7154,pun,b*!c*!d+!a*!c*!d+a*c*d+!a*b*d,8,suboptimal,10
P7155,pdn,b*!c*!d+a*c*d+!a*b*d,7,suboptimal,8
P7155,pun,b*!c*!d+a*c*d+!a*b*d,7,suboptimal,10
P7156,pdn,!b*!c*!d+a*!c*!d+a*c*d+!a*b*d,8,suboptimal,9
P7157,pun,a*!c*!d+a*c*d+!a*b*d,7,suboptimal,8
P7158,pun,!a*!b*!c*!d+a*b*!c*!d+a*c*d+!a*b*d,9,suboptimal,10
P7159,pdn,a*b*!c*!d+a*c*d+!a*b*d,7,suboptimal,8
P7159,pun,a*b*!c*!d+a*c*d+!a*b*d,7,suboptimal,9
P7161,pdn,a*!b*!c*!d+b*c*d+a*c*d+!a*b*!c,8,suboptimal,11
P7161,pun,a*!b*!c*!d+b*c*d+a*c*d+!a*b*!c,8,suboptimal,9
P7162,pun,!a*!c*!d+a*c*d+!a*b*d,7,suboptimal,9
P7163,pdn,b*c*d+a*c*d+!a*b*!c,6,suboptimal,8
P7163,pun,b*c*d+a*c*d+!a*b*!c,6,suboptimal,7
P7164,pdn,!b*!c*!d+a*c*d+!a*b*d,8,suboptimal,9
P7164,pun,!b*!c*!d+a*c*d+!a*b*d,8,suboptimal,10
P7165,pun,a*!b*!c*!d+a*c*d+!a*b*d,8,suboptimal,9
P7166,pun,!a*!b*!c*!d+a*c*d+!a*b*d,8,suboptimal,11
P7167,pdn,a*c*d+!a*b*d,5,suboptimal,6
P7904,pdn,!a*!b*!d+b*c*d+a*c*d+!a*!b*!c+!c*!d,9,failed,
P7904,pun,!a*!b*!d+b*c*d+a*c*d+!a*!b*!c+!c*!d,9,suboptimal,13
P7905,pdn,!a*!b*c*!d+!a*!b*!c*d+b*!c*!d+a*!c*!d+b*c*d+a*c*d,10,failed,
P7906,pdn,b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,10,suboptimal,19
P7906,pun,b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,10,suboptimal,19
P7907,pdn,!a*!b*c*!d+!a*!b*!c*d+b*!c*!d+b*c*d+a*c*d,10,failed,
P7907,pun,!a*!b*c*!d+!a*!b*!c*d+b*!c*!d+b*c*d+a*c*d,10,failed,
P7910,pdn,a*b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,10,suboptimal,16
P7910,pun,a*b*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,10,suboptimal,14
P7911,pdn,a*b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+b*c*d+a*c*d,11,suboptimal,15
P7911,pun,a*b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+b*c*d+a*c*d,11,suboptimal,19
P7912,pdn,!b*!c*!d+!a*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,11,failed,
P7912,pun,!b*!c*!d+!a*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,11,suboptimal,18
P7913,pdn,a*!b*!c*!d+!a*b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+b*c*d+a*c*d,12,suboptimal,13
P7913,pun,a*!b*!c*!d+!a*b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+b*c*d+a*c*d,12,failed,
P7914,pdn,!a*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,9,suboptimal,18
P7914,pun,!a*!c*!d+!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,9,suboptimal,10
P7915,pdn,!a*b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+b*c*d+a*c*d,10,suboptimal,11
P7915,pun,!a*b*!c*!d+!a*!b*c*!d+!a*!b*!c*d+b*c*d+a*c*d,10,suboptimal,15
P7918,pdn,!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,8,suboptimal,16
P7918,pun,!a*!b*!d+b*c*d+a*c*d+!a*!b*!c,8,suboptimal,10
P7919,pun,!a*!b*c*!d+!a*!b*!c*d+b*c*d+a*c*d,9,suboptimal,15
P7920,pdn,b*c*d+a*c*d+!a*!b*!c+!c*!d,8,suboptimal,10
P7920,pun,b*c*d+a*c*d+!a*!b*!c+!c*!d,8,suboptimal,11
P7921,pdn,!a*!b*!c*d+b*!c*!d+a*!c*!d+b*c*d+a*c*d,9,suboptimal,13
P7921,pun,!a*!b*!c*d+b*!c*!d+a*!c*!d+b*c*d+a*c*d,9,suboptimal,13
P7922,pdn,b*!c*!d+b*c*d+a*c*d+!a*!b*!c,8,suboptimal,14
P7922,pun,b*!c*!d+b*c*d+a*c*d+!a*!b*!c,8,suboptimal,16
P7923,pdn,!a*!b*!c*d+b*!c*!d+b*c*d+a*c*d,9,suboptimal,15
P7923,pun,!a*!b*!c*d+b*!c*!d+b*c*d+a*c*d,9,suboptimal,20
P7926,pdn,a*b*!c*!d+b*c*d+a*c*d+!a*!b*!c,9,suboptimal,11
P7926,pun,a*b*!c*!d+b*c*d+a*c*d+!a*!b*!c,9,suboptimal,20
P7927,pdn,a*b*!c*!d+!a*!b*!c*d+b*c*d+a*c*d,9,suboptimal,11
P7927,pun,a*b*!c*!d+!a*!b*!c*d+b*c*d+a*c*d,9,suboptimal,11
P7928,pdn,!b*!c*!d+!a*!c*!d+b*c*d+a*c*d+!a*!b*!c,10,suboptimal,15
P7928,pun,!b*!c*!d+!a*!c*!d+b*c*d+a*c*d+!a*!b*!c,10,suboptimal,11
P7929,pdn,a*!b*!c*!d+!a*b*!c*!d+!a*!b*!c*d+b*c*d+a*c*d,10,suboptimal,11
P7929,pun,a*!b*!c*!d+!a*b*!c*!d+!a*!b*!c*d+b*c*d+a*c*d,10,failed,
P7930,pdn,!a*!c*!d+b*c*d+a*c*d+!a*!b*!c,8,suboptimal,9
P7930,pun,!a*!c*!d+b*c*d+a*c*d+!a*!b*!c,8,suboptimal,14
P7931,pdn,!a*b*!c*!d+!a*!b*!c*d+b*c*d+a*c*d,9,suboptimal,13
P7931,pun,!a*b*!c*!d+!a*!b*!c*d+b*c*d+a*c*d,9,suboptimal,11
P7934,pdn,b*c*d+a*c*d+!a*!b*!c,7,suboptimal,9
P7934,pun,b*c*d+a*c*d+!a*!b*!c,7,suboptimal,12
P7935,pdn,!a*!b*!c*d+b*c*d+a*c*d,7,suboptimal,14
P8176,pdn,b*c*d+a*c*d+!c*!d,6,suboptimal,8
P8178,pdn,b*!c*!d+!a*!c*!d+b*c*d+a*c*d,7,suboptimal,11
P8178,pun,b*!c*!d+!a*!c*!d+b*c*d+a*c*d,7,suboptimal,8
P8179,pdn,b*!c*!d+b*c*d+a*c*d,7,suboptimal,10
P8182,pdn,!a*!b*!c*!d+a*b*!c*!d+b*c*d+a*c*d,9,suboptimal,11
P8183,pdn,a*b*!c*!d+b*c*d+a*c*d,7,suboptimal,9
P8183,pun,a*b*!c*!d+b*c*d+a*c*d,7,suboptimal,8
P8184,pdn,!b*!c*!d+!a*!c*!d+b*c*d+a*c*d,8,suboptimal,9
P8185,pdn,a*!b*!c*!d+!a*b*!c*!d+b*c*d+a*c*d,8,suboptimal,15
P8186,pdn,!a*!c*!d+b*c*d+a*c*d,7,suboptimal,10
P8186,pun,!a*!c*!d+b*c*d+a*c*d,7,suboptimal,9
